g3437,"μομφή, ῆς, ἡ","Noun, Feminine",momphé,(mom-fay'),blame,"quarrel, blame, fault","From  (G3201) memphomai; blame, i.e. (by implication), a fault -- quarrel. <p>see GREEK  (G3201) memphomai "
g3438,"μονή, ῆς, ἡ","Noun, Feminine",moné,(mon-ay'),"an abiding, an abode","abode, mansion. ","From  (G3306) meno; a staying, i.e. Residence (the act or the place) -- abode, mansion. <p>see GREEK  (G3306) meno "
g3439,"μονογενής, ές",Adjective,monogenés,(mon-og-en-ace'),only begotten,"only begotten, child. ","From  (G3441) monos and  (G1096) ginomai; only-born, i.e. Sole -- only (begotten, child). <p>see GREEK  (G3441) monos <p>see GREEK  (G1096) ginomai "
g3440,μόνον,Adverb,monon,(mon'-on),merely,"alone, but, only. ","Neuter of  (G3441) monos as adverb; merely -- alone, but, only. <p>see GREEK  (G3441) monos "
g3441,"μόνος, η, ον",Adjective,monos,(mon'-os),alone,"alone, only, by themselves. ","Probably from  (G3306) meno; remaining, i.e. Sole or single; by implication, mere -- alone, only, by themselves. <p>see GREEK  (G3306) meno "
g3442,"μονόφθαλμος, ον",Adjective,monophthalmos,(mon-of'-thal-mos),having one eye,with one eye. ,From  (G3441) monos and  (G3788) ophthalmos; one-eyed -- with one eye. <p>see GREEK  (G3441) monos <p>see GREEK  (G3788) ophthalmos
g3443,μονόω,Verb,monoó,(mon-o'-o),"to leave alone, forsake",be desolate. ,"From  (G3441) monos; to isolate, i.e. Bereave -- be desolate. <p>see GREEK  (G3441) monos "
g3444,"μορφή, ῆς, ἡ","Noun, Feminine",morphé,(mor-fay'),"form, shape",form. ,"Perhaps from the base of  (G3313) meros (through the idea of adjustment of parts); shape; figuratively, nature -- form. <p>see GREEK  (G3313) meros "
g3445,μορφόω,Verb,morphoó,(mor-fo'-o),to form,form. ,From the same as  (G3444) morphe; to fashion (figuratively) -- form. <p>see GREEK  (G3444) morphe
g3446,"μόρφωσις, εως, ἡ","Noun, Feminine",morphósis,(mor'-fo-sis),"a forming, a form",form. ,"From  (G3445) morphoo; formation, i.e. (by implication), appearance (semblance or (concretely) formula) -- form. <p>see GREEK  (G3445) morphoo "
g3447,μοσχοποιέω,Verb,moschopoieó,(mos-khop-oy-eh'-o),to make a calf (as an image),make a calf. ,From  (G3448) moschos and  (G4160) poieo; to fabricate the image of a bullock -- make a calf. <p>see GREEK  (G3448) moschos <p>see GREEK  (G4160) poieo
g3448,"μόσχος, ου, ὁ, ἡ","Noun, Masculine",moschos,(mos'-khos),"a young shoot, a calf",calf. ,Probably strengthened for oschos (a shoot); a young bullock -- calf.
g3449,"μόχθος, ου, ὁ","Noun, Masculine",mochthos,(mokh'-thos),"toil, hardship","painfulness, travail. ","From the base of  (G3425) mogis; toil, i.e. (by implication) sadness -- painfulness, travail. <p>see GREEK  (G3425) mogis "
g3450,μοῦ,-,mou,(moo),"I, me, mine own, my","I, me, mine own, my. ","The simpler form of  (G1700) emou; of me -- I, me, mine (own), my. <p>see GREEK  (G1700) emou "
g3451,"μουσικός, ή, όν",Adjective,mousikos,(moo-sik-os'),skilled in the arts (esp. music),musician. ,"From Mousa (a Muse); ""musical"", i.e. (as noun) a minstrel -- musician. "
g3452,"μυελός, οῦ, ὁ","Noun, Masculine",muelos,(moo-el-os'),marrow,marrow. ,Perhaps a primary word; the marrow -- marrow.
g3453,μυέω,Verb,mueó,(moo-eh'-o),"to initiate into the mysteries, to instruct",instruct. ,"From the base of  (G3466) musterion; to initiate, i.e. (by implication) to teach -- instruct. <p>see GREEK  (G3466) musterion "
g3454,"μῦθος, ου, ὁ","Noun, Masculine",muthos,(moo'-thos),"a speech, story, a fable",fable. ,"Perhaps from the same as  (G3453) mueo (through the idea of tuition); a tale, i.e. Fiction (""myth"") -- fable. <p>see GREEK  (G3453) mueo "
g3455,μυκάομαι,Verb,mukaomai,(moo-kah'-om-ahee),to roar,roar. ,"From a presumed derivative of muzo (to ""moo""); to bellow (roar) -- roar. "
g3456,μυκτηρίζω,Verb,muktérizó,(mook-tay-rid'-zo),to turn up the nose or sneer at,mock. ,"From a derivative of the base of  (G3455) mukaomai (meaning snout, as that whence lowing proceeds); to make mouths at, i.e. Ridicule -- mock. <p>see GREEK  (G3455) mukaomai "
g3457,"μυλικός, ή, όν",Adjective,mulikos,(moo-lee-kos'),of a mill,belonging to a mill,From  (G3458) mulos; belonging to a mill -- mill(-stone). <p>see GREEK  (G3458) mulos
g3458,"μύλος, ου, ὁ","Noun, Masculine",mulos,(moo'-los),"a mill, a millstone",millstone. ,"Probably ultimately from the base of  (G3433) molis (through the idea of hardship); a ""mill"", i.e. (by implication), a grinder (millstone) -- millstone. <p>see GREEK  (G3433) molis "
g3459,"μυλών, ῶνος, ὁ","Noun, Masculine",mulón,(moo'-lone),mill,mill. ,From  (G3458) mulos; a mill-house -- mill. <p>see GREEK  (G3458) mulos
g3460,"Μύρα, ων, τά","Noun, Neuter",Mura,(moo'-rah),"Myra, a city of Lycia",Myra. ,"Of uncertain derivation; Myra, a place in Asia Minor -- Myra. "
g3461,"μυριάς, άδος, ἡ","Noun, Feminine",murias,(moo-ree'-as),"ten thousand, a myriad","double myriad, ten thousand. ","From  (G3463) murioi; a ten-thousand; by extension, a ""myriad"" or indefinite number -- ten thousand. <p>see GREEK  (G3463) murioi "
g3462,μυρίζω,Verb,murizó,(moo-rid'-zo),to anoint,anoint. ,From  (G3464) muron; to apply (perfumed) unguent to -- anoint. <p>see GREEK  (G3464) muron
g3463,"μυρίοι, ίαι, ία",Adjective,murios,(moo'-ree-oi),"countless, pl. ten thousand",ten thousand. ,"Plural of an apparently primary word (properly, meaning very many); ten thousand; by extension, innumerably many -- ten thousand. "
g3464,"μύρον, ου, τό","Noun, Neuter",muron,(moo'-ron),ointment,ointment. ,"Probably of foreign origin (compare  (H4753) more,  (G4666) smurna); ""myrrh"", i.e. (by implication) perfumed oil -- ointment. <p>see HEBREW  (H4753) more <p>see GREEK  (G4666) smurna "
g3465,"Μυσία, ας, ἡ","Noun, Feminine",Musia,(moo-see'-ah),"Mysia, a province of Asia Minor",Mysia. ,"Of uncertain origin; Mysia, a region of Asia Minor -- Mysia. "
g3466,"μυστήριον, ου, τό","Noun, Neuter",mustérion,(moos-tay'-ree-on),a mystery or secret doctrine,mystery. ,"From a derivative of muo (to shut the mouth); a secret or ""mystery"" (through the idea of silence imposed by initiation into religious rites) -- mystery. "
g3467,μυωπάζω,Verb,muópazó,(moo-ope-ad'-zo),to be shortsighted,cannot see far off. ,"From a compound of the base of  (G3466) musterion and ops (the face; from  (G3700) optanomai); to shut the eyes, i.e. Blink (see indistinctly) -- cannot see far off. <p>see GREEK  (G3466) musterion <p>see GREEK  (G3700) optanomai "
g3468,"μώλωψ, ωπος, ὁ","Noun, Masculine",mólóps,(mo'-lopes),a bruise,"stripe, wound","From molos (""moil""; probably akin to the base of  (G3433) molis) and probably ops (the face; from  (G3700) optanomai); a mole (""black eye"") or blow-mark -- stripe. <p>see GREEK  (G3433) molis <p>see GREEK  (G3700) optanomai "
g3469,μωμάομαι,Verb,mómaomai,(mo-mah'-om-ahee),to find fault with,blame. ,"From  (G3470) momos; to carp at, i.e. Censure (discredit) -- blame. <p>see GREEK  (G3470) momos "
g3470,"μῶμος, ου, ὁ","Noun, Masculine",mómos,(mo'-mos),"blame, disgrace, blemish",blemish. ,"Perhaps from  (G3201) memphomai; a flaw or blot, i.e. (figuratively) disgraceful person -- blemish. <p>see GREEK  (G3201) memphomai "
g3471,μωραίνω,Verb,mórainó,(mo-rah'-ee-no),to be foolish,"make foolish, lose savor. ","From  (G3474) moros; to become insipid; figuratively, to make (passively, act) as a simpleton -- become fool, make foolish, lose savour. <p>see GREEK  (G3474) moros "
g3472,"μωρία, ας, ἡ","Noun, Feminine",mória,(mo-ree'-ah),foolishness,foolishness. ,"From  (G3474) moros; silliness, i.e. Absurdity -- foolishness. <p>see GREEK  (G3474) moros "
g3473,"μωρολογία, ας, ἡ","Noun, Feminine",mórologia,(mo-rol-og-ee'-ah),foolish talking,foolish talking. ,"From a compound of  (G3474) moros and  (G3004) lego; silly talk, i.e. Buffoonery -- foolish talking. <p>see GREEK  (G3474) moros <p>see GREEK  (G3004) lego "
g3474,"μωρός, ά, όν",Adjective,móros,(mo-ros'),"dull, stupid, foolish",foolish,"Probably from the base of  (G3466) musterion; dull or stupid (as if shut up), i.e. Heedless, (morally) blockhead, (apparently) absurd -- fool(-ish, X -ishness). <p>see GREEK  (G3466) musterion "
g3475,"Μωσῆς, έως, ὁ","Noun, Masculine",Móusés,(moce-yoos'),"Moses, a leader of Isr",Moses. ,"Or Moses (mo-sace'), or Mouses (mo-oo-sace') of Hebrew origin; ( (H4872) Mosheh) Moseus, Moses, or Mouses (i.e. Mosheh), the Hebrew lawgiver -- Moses. <p>see HEBREW  (H4872) Mosheh "
g3476,"Ναασσών, ὁ","Proper Noun, Indeclinable",Naassón,(nah-as-sone'),"Nahshon, an Israelite",Naasson. ,"Of Hebrew origin ( (H5177) Nachshown); Naasson (i.e. Nachshon), an Israelite -- Naasson. <p>see HEBREW  (H5177) Nachshown "
g3477,"Ναγγαί, ὁ","Proper Noun, Indeclinable",Naggai,(nang-gah'-ee),"Naggai, an Israelite",Naggai,"Probably of Hebrew origin (compare  (H5052) Nogahh); Nangae (i.e. Perhaps Nogach), an Israelite -- Nagge. <p>see HEBREW  (H5052) Nogahh "
g3478,"Ναζαρέτ, ἡ","Proper Noun, Indeclinable",Nazara or Nazaret or Nazareth,(nad-zar-eth'),"Nazareth, a city in Galilee",Nazareth. ,"Or Nazaret nad-zar-et'; of uncertain derivation; Nazareth or Nazaret, a place in Palestine -- Nazareth. "
g3479,"Ναζαρηνός, ή, όν",Adjective,Nazarénos,(nad-zar-ay-nos'),"a Nazarene, an inhabitant of Nazareth",of Nazareth. ,"From  (G3478) Nazareth; a Nazarene, i.e. Inhabitant of Nazareth -- of Nazareth. <p>see GREEK  (G3478) Nazareth "
g3480,"Ναζωραῖος, ου, ὁ","Noun, Masculine",Nazóraios,(nad-zo-rah'-yos),"a Nazarene, an inhabitant of Nazareth","Nazarene, of Nazareth. ","From  (G3478) Nazareth; a Nazoraean, i.e. Inhabitant of Nazareth; by extension, a Christian -- Nazarene, of Nazareth. <p>see GREEK  (G3478) Nazareth "
g3481,"Ναθάν, ὁ","Proper Noun, Indeclinable",Natham,(nath-an'),"Nathan, an Israelite",Nathan. ,"Of Hebrew origin ( (H5416) Nathan); Nathan, an Israelite -- Nathan. <p>see HEBREW  (H5416) Nathan "
g3482,"Ναθαναήλ, ὁ","Proper Noun, Indeclinable",Nathanaél,(nath-an-ah-ale'),Nathanael (probably the same as Bartholomew),Nathanael. ,"Of Hebrew origin ( (H5417) Nthane'l); Nathanael (i.e. Nathanel), an Israelite and Christian -- Nathanael. <p>see HEBREW  (H5417) Nthane'l "
g3483,ναί,"Particle, Disjunctive Particle",nai,(nahee),"yes (indeed), certainly","truly, yes","A primary particle of strong affirmation; yes -- even so, surely, truth, verily, yea, yes. "
g3484,"Ναΐν, ἡ","Proper Noun, Indeclinable",Nain,(nah-in'),"Nain, a village of Galilee",Nain. ,"Probably of Hebrew origin (compare  (H4999) na'ah); Nain, a place in Palestine -- Nain. <p>see HEBREW  (H4999) na'ah "
g3485,"ναός, οῦ, ὁ","Noun, Masculine",naos,(nah-os'),a temple,"shrine, temple. ","From a primary naio (to dwell); a fane, shrine, temple -- shrine, temple. Compare  (G2411) hieron. <p>see GREEK  (G2411) hieron "
g3486,"Ναούμ, ὁ","Proper Noun, Indeclinable",Naoum,(nah-oom'),"Nahum, an Israelite",Naum. ,"Of Hebrew origin ( (H5151) Nachuwm); Naum (i.e. Nachum), an Israelite -- Naum. <p>see HEBREW  (H5151) Nachuwm "
g3487,"νάρδος, ου, ἡ","Noun, Feminine",nardos,(nar'dos),"nard, ointment of nard",spikenard. ,"Of foreign origin (compare  (H5373) nerd); ""nard"" -- (spike-)nard. <p>see HEBREW  (H5373) nerd "
g3488,"Νάρκισσος, ου, ὁ","Noun, Masculine",Narkissos,(nar'-kis-sos),"Narcissus, a Roman",Narcissus. ,"A flower of the same name, from narke (stupefaction, as a ""narcotic""); Narcissus, a Roman -- Narcissus. "
g3489,ναυαγέω,Verb,nauageó,(now-ag-eh'-o),to suffer shipwreck,shipwreck. ,"From a compound of  (G3491) naus and  (G71) ago; to be shipwrecked (stranded, ""navigate""), literally or figuratively -- make (suffer) shipwreck. <p>see GREEK  (G3491) naus <p>see GREEK  (G71) ago "
g3490,"ναύκληρος, ου, ὁ","Noun, Masculine",naukléros,(now'-klay-ros),"a shipowner, shipmaster",owner of a ship. ,"From  (G3491) naus and  (G2819) kleros (""clerk""); a captain -- owner of a ship. <p>see GREEK  (G3491) naus <p>see GREEK  (G2819) kleros "
g3491,"ναῦς, νεώς, ἡ","Noun, Feminine",naus,(nowce),a ship,ship. ,From nao or neo (to float); a boat (of any size) -- ship.
g3492,"ναύτης, ου, ὁ","Noun, Masculine",nautés,(now'-tace),a seaman,"sailor, shipman. ","From  (G3491) naus; a boatman, i.e. Seaman -- sailor, shipman. <p>see GREEK  (G3491) naus "
g3493,"Ναχώρ, ὁ","Proper Noun, Indeclinable",Nachór,(nakh-ore'),"Nahor, the grandfather of Abraham",Nachor. ,"Of Hebrew origin ( (H5152) Nachowr); Nachor, the grandfather of Abraham -- Nachor. <p>see HEBREW  (H5152) Nachowr "
g3494,"νεανίας, ου, ὁ","Noun, Masculine",neanias,(neh-an-ee'-as),a young man,young man. ,From a derivative of  (G3501) neos; a youth (up to about forty years) -- young man. <p>see GREEK  (G3501) neos
g3495,"νεανίσκος, ου, ὁ","Noun, Masculine",neaniskos,(neh-an-is'-kos),"a young man, a youth",young man. ,From the same as  (G3494) neanias; a youth (under forty) -- young man. <p>see GREEK  (G3494) neanias
g3496,"Νεάπολις, εως, ἡ","Noun, Feminine",Nea Polis,(neh-ap'-ol-is),"Neapolis, a city of Macedonia",Neapolis. ,"From  (G3501) neos and  (G4172) polis; new town; Neapolis, a place in Macedonia -- Neapolis. <p>see GREEK  (G3501) neos <p>see GREEK  (G4172) polis "
g3497,"Νεεμάν, ὁ","Proper Noun, Indeclinable",Neeman,(neh-eh-man'),Naaman,Naaman. ,"Of Hebrew origin ( (H5283) Na'aman); Neeman (i.e. Naaman), a Syrian -- Naaman. <p>see HEBREW  (H5283) Na'aman "
g3498,"νεκρός, ά, όν",Adjective,nekros,(nek-ros'),dead,dead. ,From an apparently primary nekus (a corpse); dead (literally or figuratively; also as noun) -- dead.
g3499,νεκρόω,Verb,nekroó,(nek-ro'-o),to put to death,"be dead, mortify. ","From  (G3498) nekros; to deaden, i.e. (figuratively) to subdue -- be dead, mortify. <p>see GREEK  (G3498) nekros "
g3500,"νέκρωσις, εως, ἡ","Noun, Feminine",nekrósis,(nek'-ro-sis),"a putting to death, a state of death","deadness, dying. ","From  (G3499) nekroo; decease; figuratively, impotency -- deadness, dying. <p>see GREEK  (G3499) nekroo "
g3501,"νέος, α, ον",Adjective,neos,(neh'-os),a new moon,"new, young. ","Including the comparative neoteros neh-o'-ter-os; a primary word; ""new"", i.e. (of persons) youthful, or (of things) fresh; figuratively, regenerate -- new, young. "
g3502,"νεοσσός, οῦ, ὁ","Noun, Masculine",neossos,(neh-os-sos'),young,young. ,From  (G3501) neos; a youngling (nestling) -- young. <p>see GREEK  (G3501) neos
g3503,"νεότης, τητος, ἡ","Noun, Feminine",neotés,(neh-ot'-ace),youth,youth. ,"From  (G3501) neos; newness, i.e. Youthfulness -- youth. <p>see GREEK  (G3501) neos "
g3504,"νεόφυτος, ον",Adjective,neophutos,(neh-of'-oo-tos),newly planted,novice. ,"From  (G3501) neos and a derivative of  (G5453) phuo; newly planted, i.e. (figuratively) a young convert (""neophyte"") -- novice. <p>see GREEK  (G3501) neos <p>see GREEK  (G5453) phuo "
g3505,Νέρων,-,Nerón,(ner'-ohn),Nero,Nero. ,"Of Latin origin; Neron (i.e. Nero), a Roman emperor -- Nero. "
g3506,νεύω,Verb,neuó,(nyoo'-o),to nod or beckon (as a sign),beckon. ,"Apparently a primary verb; to ""nod"", i.e. (by analogy), signal -- beckon. "
g3507,"νεφέλη, ης, ἡ","Noun, Feminine",nephelé,(nef-el'-ay),a cloud,cloud. ,"From  (G3509) nephos; properly, cloudiness, i.e. (concretely) a cloud -- cloud. <p>see GREEK  (G3509) nephos "
g3508,"Νεφθαλείμ, ὁ","Proper Noun, Indeclinable",Nephthalim,(nef-thal-ime'),"Naphtali, a tribe of Isr",Naphtali,"Of Hebrew origin ( (H5321) Naphtaliy); Nephthaleim (i.e. Naphthali), a tribe in Palestine -- Nephthalim. <p>see HEBREW  (H5321) Naphtaliy "
g3509,"νέφος, ους, τό","Noun, Neuter",nephos,(nef'-os),"a mass of clouds, a cloud",cloud. ,Apparently a primary word; a cloud -- cloud.
