h,4122,מַהֵר שָׁלָל חָשׁ בַּז,Proper Name Masculine,Maher Shalal Chash Baz,(mah-hare' shaw-lawl' khawsh baz),"swift (is) booty, speedy (is) prey, symbolic name of Isaiah\'s son",Maher-sha-lal-bash-baz ,"From (H4118) maher and (H7998) shalal and (H2363) chuwsh and (H957) baz; hasting (is he (the enemy) to the) booty, swift (to the) prey; Maher-Shalal-Chash-Baz; the symbolical name of the son of Isaiah -- Maher-sha-lal-bash-baz. see HEBREW (H4118) maher see HEBREW (H7998) shalal see HEBREW (H2363) chuwsh see HEBREW (H957) baz "
h,4123,מַהֲתַלָּה,Noun Feminine,mahathalloth,(mah-hath-al-law'),deceptions,deceit ,From (H2048) hathal; a delusion -- deceit. see HEBREW (H2048) hathal
h,4124,מוֹאָב,"proper name, of a people and territory",Moab,(mo-awb),"a son of Lot,also his desc. and the territory where they settled",Moab ,"From a prolonged form of the prepositional prefix m- and (H1) 'ab; from (her (the mother's)) father; Moab, an incestuous son of Lot; also his territory and descendants -- Moab. see HEBREW (H1) 'ab "
h,4125,מוֹאָבִי,Adjective,Moabi or Moabiyyah,(mo-aw-bee'),descendant of Moab,"woman of Moab, Moabite, ","Feminine Mownabiyah {mo-aw-bee-yaw'}; or Mowabiyth {mo-aw-beeth'}; patronymical from (H4124) Mow'ab; a Moabite or Moabitess, i.e. A descendant from Moab -- (woman) of Moab, Moabite(-ish, -ss). see HEBREW (H4124) Mow'ab "
h,4126,מוֹבָא,Noun Masculine,moba,(mo-baw'),"a coming in, entrance",coming ,By transp. For (H3996) mabow'; an entrance -- coming. see HEBREW (H3996) mabow'
h,4127,מוּג,Verb,mug,(moog),to melt,"consume, dissolve, be fainthearted, melt away, make soft ","A primitive root; to melt, i.e. Literally (to soften, flow down, disappear), or figuratively (to fear, faint) -- consume, dissolve, (be) faint(-hearted), melt (away), make soft. "
h,4128,מוּד,Verb,mod,(mood),measure ,measure ,A primitive root; to shake -- measure.
h,4129,מוֹדַע,Noun Masculine,moda,(mo-dah'),kinsman,kinswoman ,Or rather modao {mo-daw'}; from (H3045) yada'; an acquaintance -- kinswoman. see HEBREW (H3045) yada'
h,4130,מוֹדַעַת,Noun Feminine,modaath,(mo-dah'-ath),"kindred, kinship",kindred ,From (H3045) yada'; acquaintance -- kindred. see HEBREW (H3045) yada'
h,4131,מוֹט,Verb,mot,(mote),"to totter, shake, slip","be carried, cast, be out of course, be fallen in decay, exceedingly, falling down","A primitive root; to waver; by implication, to slip, shake, fall -- be carried, cast, be out of course, be fallen in decay, X exceedingly, fall(-ing down), be (re-)moved, be ready, shake, slide, slip. "
h,4132,מוֹט,Noun Masculine,mot,(mote),"a shaking, pole, bar (of a yoke)","bar, be moved, staff, yoke ","From (H4131) mowt; a wavering, i.e. Fall; by implication, a pole (as shaking); hence, a yoke (as essentially a bent pole) -- bar, be moved, staff, yoke. see HEBREW (H4131) mowt "
h,4133,מוֹטָה,Noun Feminine,motah,(mo-taw'),"a pole, bar (of a yoke)","bands, heavy, staves, yoke ","Feminine of (H4132) mowt; a pole; by implication, an ox-bow; hence, a yoke (either literal or figurative) -- bands, heavy, staves, yoke. see HEBREW (H4132) mowt "
h,4134,מוּךְ,Verb,muk,(mook),"to be low or depressed, to grow poor",be waxen poorer ,"A primitive root; to become thin, i.e. (figuratively) be impoverished -- be (waxen) poor(-er). "
h,4135,מוּל,Verb,mul,(mool),to circumcise,"circumcising, selves, cut down in pieces, destroy, must needs ","A primitive root; to cut short, i.e. Curtail (specifically the prepuce, i.e. To circumcise); by implication, to blunt; figuratively, to destroy -- circumcise(-ing), selves), cut down (in pieces), destroy, X must needs. "
h,4136,מוּל,Noun Masculine,mul or mol or mol or mul,(mool),"front, in front of","over against, before, forefront, from, Godward, toward, with ","Or mowl (Deuteronomy 1:1) {mole}; or mowtl (Nehemiah 12:38) {mole}; or mul (Numbers 22:5) {mool}; from (H4135) muwl; properly, abrupt, i.e. A precipice; by implication, the front; used only adverbially (with prepositional prefix) opposite -- (over) against, before, (fore-)front, from, (God-)ward, toward, with. see HEBREW (H4135) muwl "
h,4137,מוֹלָדָה,Proper Name Location,Moladah,(mo-law-daw'),a city in Simeon,Moladah ,"From (H3205) yalad; birth; Moladah, a place in Palestine -- Moladah. see HEBREW (H3205) yalad "
h,4138,מוֹלֶדֶת,Noun Feminine,moledeth,(mo-leh'-deth),"kindred, birth, offspring","begotten, born, issue, kindred, ","From (H3205) yalad; nativity (plural birth-place); by implication, lineage, native country; also offspring, family -- begotten, born, issue, kindred, native(-ity). see HEBREW (H3205) yalad "
h,4139,מוּלָה,Noun Feminine,mulah,(moo-law'),circumcision,circumcision ,From (H4135) muwl; circumcision -- circumcision. see HEBREW (H4135) muwl
h,4140,מוֹלִיד,Proper Name Masculine,Mowliyd,(mo-leed'),a man of Judah,Molid ,"From (H3205) yalad; genitor; Molid, an Israelite -- Molid. see HEBREW (H3205) yalad "
h,4141,מוּסָב,Noun Masculine,musab,(moo-sawb'),"perhaps encompassing, surrounding",winding about ,"From (H5437) cabab; a turn, i.e. Circuit (of a building) -- winding about. see HEBREW (H5437) cabab "
h,4142,מוּסַבָּה,Verb Feminine,musabbah,(moo-sab-baw'),"being changed, enclosed, be set, turning ","being changed, enclosed, be set, turning ","Or mucabbah {moo-sab-baw'}; feminine of (H4141) muwcab; a reversal, i.e. The backside (of a gem), fold (of a double-leaved door), transmutation (of a name) -- being changed, inclosed, be set, turning. see HEBREW (H4141) muwcab "
h,4143,מוּסָד,Noun Masculine,musad,(moo-sawd'),"foundation, foundation laying",foundation ,From (H3245) yacad; a foundation -- foundation. see HEBREW (H3245) yacad
h,4144,מוֹסָד,Noun Masculine,mosad,(mo-sawd'),foundation,foundation ,From (H3245) yacad; a foundation -- foundation. see HEBREW (H3245) yacad
h,4145,מוּסָדָה,Noun Feminine,musadah,(moo-saw-daw'),"foundation, appointment","foundation, grounded ","Feminine of (H4143) muwcad; a foundation; figuratively, an appointment -- foundation, grounded. Compare (H4328) myuccadah. see HEBREW (H4143) muwcad see HEBREW (H4328) myuccadah "
h,4146,מוֹסָדָה,Noun Feminine,mowcadah,(mo-saw-daw'),foundation ,foundation ,Or mocadah {mo-saw-daw'}; feminine of (H4144) mowcad; a foundation -- foundation. see HEBREW (H4144) mowcad
h,4147,מוֹסֵר,Noun Masculine,moser or moserah or moserah,(mo-sare'),"a band, bond","band, bond ","Also (in plural) feminine mowcerah {mo-say-raw'}; or mocrah {mo-ser-aw'}; from (H3256) yacar; properly, chastisement, i.e. (by implication) a halter; figuratively, restraint -- band, bond. see HEBREW (H3256) yacar "
h,4148,מוּסָר,Noun Masculine,musar,(moo-sawr'),"discipline, chastening, correction","bond, chastening eth, chastisement, check, correction, discipline","From (H3256) yacar; properly, chastisement; figuratively, reproof, warning or instruction; also restraint -- bond, chastening ((-eth)), chastisement, check, correction, discipline, doctrine, instruction, rebuke. see HEBREW (H3256) yacar "
h,4149,מוֹסֵרָה,Proper Name Feminine,Moserah or Moseroth,(mo-say-raw'),a place in the wilderness where Aaron died,"Mosera, Moseroth ","Or (plural) Mocrowth {mo-ser-othe'} feminine of (H4147) mowcer; correction or corrections; Moserah or Moseroth, a place in the Desert -- Mosera, Moseroth. see HEBREW (H4147) mowcer "
h,4150,מוֹעֵד,Noun Masculine,moed,(mo-ade'),"appointed time, place, or meeting","appointed sign, time, place of, solemn assembly, congregation, set, solemn feast ","Or moled {mo-ade'}; or (feminine) moweadah (2 Chronicles 8:13) {mo-aw-daw'}; from (H3259) ya'ad; properly, an appointment, i.e. A fixed time or season; specifically, a festival; conventionally a year; by implication, an assembly (as convened for a definite purpose); technically the congregation; by extension, the place of meeting; also a signal (as appointed beforehand) -- appointed (sign, time), (place of, solemn) assembly, congregation, (set, solemn) feast, (appointed, due) season, solemn(-ity), synogogue, (set) time (appointed). see HEBREW (H3259) ya'ad "
h,4151,מוֹעָד,Noun Masculine,moad,(mo-awd'),appointed place,appointed time ,"From (H3259) ya'ad; properly, an assembly (as in (H4150) mow'ed); figuratively, a troop -- appointed time. see HEBREW (H3259) ya'ad see HEBREW (H4150) mow'ed "
h,4152,מועָדָה,Noun Feminine,muadah,(moo-aw-daw'),appointed,appointed ,"From (H3259) ya'ad; an appointed place, i.e. Asylum -- appointed. see HEBREW (H3259) ya'ad "
h,4153,מוֹעַדְיָה,Proper Name Masculine,Moadyah,(mo-ad-yaw'),Moadiah ,Moadiah ,"From (H4151) mow'ad and (H3050) Yahh; assembly of Jah; Moadjah, an Israelite -- Moadiah. Compare (H4573) Ma'adyah. see HEBREW (H4151) mow'ad see HEBREW (H3050) Yahh see HEBREW (H4573) Ma'adyah "
h,4154,מוּעֶדֶת,verb,muedeth,(moo-ay'-deth),out of joint ,out of joint ,"Feminine passive participle of (H4571) ma'ad; properly, made to slip, i.e. Dislocated -- out of joint. see HEBREW (H4571) ma'ad "
h,4155,מוּעָף,Noun Masculine,muaph,(moo-awf'),gloom,dimness ,"From (H5774) uwph; properly, covered, i.e. Dark; abstractly, obscurity, i.e. Distress -- dimness. see HEBREW (H5774) uwph "
h,4156,מוֹעֵצָה,Noun Feminine,moetsah,(mo-ay-tsaw'),"counsel, plan, principle, device","counsel, device ","From (H3289) ya'ats; a purpose -- counsel, device. see HEBREW (H3289) ya'ats "
h,4157,מוּעָקָה,Noun Feminine,muaqah,(moo-aw-kaw'),"compression, distress",affliction ,"From (H5781) uwq; pressure, i.e. (figuratively) distress -- affliction. see HEBREW (H5781) uwq "
h,4158,מוֹפַעַת,Proper Name Location,Mophaath or Mephaath or Mephaath,(mo-fah'-ath),a Levitical city in Reuben,Mephaath ,"(Jer. 48:21 or meyphaath {may-fah'-ath}; or mephaath {may-fah'-ath; from (H3313) yapha'; illuminative; Mophaath or Mephaath, a place in Palestine -- Mephaath. see HEBREW (H3313) yapha' "
h,4159,מוֹפֵת,Noun Masculine,mopheth,(mo-faith'),"a wonder, sign, portent","miracle, sign, wondered at ","Or mopheth {mo-faith'}; from (H3302) yaphah in the sense of conspicuousness; a miracle; by implication, a token or omen -- miracle, sign, wonder(-ed at). see HEBREW (H3302) yaphah "
h,4160,מוּץ,Verb,muts,(moots),extortioner ,extortioner ,"A primitive root; to press, i.e. (figuratively) to oppress -- extortioner. "
h,4161,מוֹצָא,Noun Masculine,motsa,(mo-tsaw'),"a place or act of going forth, issue, export, source, spring","brought out, bud, that which came out, east, going forth, goings out, outgoing","Or motsai {mo-tsaw'}; from (H3318) yatsa'; a going forth, i.e. (the act) an egress, or (the place) an exit; hence, a source or product; specifically, dawn, the rising of the sun (the East), exportation, utterance, a gate, a fountain, a mine, a meadow (as producing grass) -- brought out, bud, that which came out, east, going forth, goings out, that which (thing that) is gone out, outgoing, proceeded out, spring, vein, (water-)course (springs). see HEBREW (H3318) yatsa' "
h,4162,מוֹצָא,Proper Name Masculine,Motsa,(mo-tsaw'),"a son of Caleb, also a descendant of Saul",Moza ,"The same as (H4161) mowtsa'; Motsa, the name of two Israelites -- Moza. see HEBREW (H4161) mowtsa' "
h,4163,מוֹצָאָה,Noun Feminine,motsaah,(mo-tsaw-aw'),going forth,draught house; going forth ,Feminine of (H4161) mowtsa'; a family descent; also a sewer (marg.; compare (H6675) tsow'ah) -- draught house; going forth. see HEBREW (H4161) mowtsa' see HEBREW (H6675) tsow'ah
h,4164,מוּצַק,Noun Masculine,mutsaq,(moo-tsak'),"constraint, distress","anguish, straitness ","Or muwtsaq {moo-tsawk'}; from (H3332) yatsaq; narrowness; figuratively, distress -- anguish, is straitened, straitness. see HEBREW (H3332) yatsaq "
h,4165,מוּצָק,Noun Masculine,mutsaq,(moo-tsawk'),a casting,"casting, hardness ","From (H5694) agiyl; properly, fusion, i.e. Literally, a casting (of metal); figuratively, a mass (of clay) -- casting, hardness. see HEBREW (H5694) agiyl "
h,4166,מוּצָקָה,Noun Feminine,mutseqeth,(moo-tsaw-kaw'),"a pipe, casting","when it was cast, pipe ","Or mutsaqah {moo-tsaw-kaw'}; from (H3332) yatsaq; properly, something poured out, i.e. A casting (of metal); by implication, a tube (as cast) -- when it was cast, pipe. see HEBREW (H3332) yatsaq "
h,4167,מוּק,Verb,muq,(mook),"to mock, deride",be corrupt ,"A primitive root; to jeer, i.e. (intens.) Blaspheme -- be corrupt. "
h,4168,מוֹקֵד,Noun Masculine,moqed,(mo-kade'),a burning mass,"burning, hearth ","From (H3344) yaqad; a fire or fuel; abstractly, a conflagration -- burning, hearth. see HEBREW (H3344) yaqad "
h,4169,מוֹקְדָה,Noun Feminine,moqedah,(mo-ked-aw'),hearth,burning ,Feminine of (H4168) mowqed; fuel -- burning. see HEBREW (H4168) mowqed
h,4170,מוֹקֵשׁ,Noun Masculine,moqesh,(mo-kashe'),"a bait or lure, a snare","be ensnared, gin, is snared, trap ","Or moqesh {mo-kashe'}; from (H3369) yaqosh; a noose (for catching animals) (literally or figuratively): by implication, a hook (for the nose) -- be ensnared, gin, (is) snare(-d), trap. see HEBREW (H3369) yaqosh "
h,4171,מוּר,Verb,mur,(moor),to change,"exchange, remove ","A primitive root; to alter; by implication, to barter, to dispose of -- X at all, (ex-)change, remove. "
h,4172,מוֹרָא,Noun Masculine,mora,(mo-raw'),"a fear, terror","dread, that ought to be feared, terribleness, terror ","Or morat {mo-raw'}; or morah (Psa. 9:20) {mo-raw'}; from (H3372) yare'; fear; by implication, a fearful thing or deed -- dread, (that ought to be) fear(-ed), terribleness, terror. see HEBREW (H3372) yare' "
h,4173,מוֹרַג,Noun Masculine,morag,(mo-rag'),a threshing sled,threshing instrument ,Or morag {mo-rag'}; from an unused root meaning to triturate; a threshing sledge -- threshing instrument.
h,4174,מוֹרָד,Noun Masculine,morad,(mo-rawd'),"a descent, slope","going down, steep place, thin work ","From (H3381) yarad; a descent; as architecture, an ornamental appendage, perhaps a festoon -- going down, steep place, thin work. see HEBREW (H3381) yarad "
h,4175,מוֹרֶה,Noun Masculine,mowreh,(mo-reh'),(early) rain,early rain ,From (H3384) yarah; an archer; also teacher or teaching; also the early rain (see (H3138) yowreh) -- (early) rain. see HEBREW (H3384) yarah see HEBREW (H3138) yowreh
h,4176,מוֹרֶה,Noun Masculine,Moreh,(mo-reh'),"a place near Shechem, also a hill of unc. location",Moreh ,"Or Moreh {mo-reh'}; the same as (H4175) mowreh; Moreh, a Canaanite; also a hill (perhaps named from him) -- Moreh. see HEBREW (H4175) mowreh "
h,4177,מוֹרָה,Noun Masculine,mowrah,(mo-raw'),a razor,razor ,From (H4171) muwr in the sense of shearing; a razor -- razor. see HEBREW (H4171) muwr
h,4178,מוֹרָט,Verb,morat,(mo-rawt'),peeled ,peeled ,"From (H3399) yarat; obstinate, i.e. Independent -- peeled. see HEBREW (H3399) yarat "
h,4179,מוֹרִיָּה,Proper Name Location,Moriyyah,(mo-ree-yaw'),a mountain where Isaac was to be sacrificed,Moriah ,"Or Moriyah {mo-ree-yaw'}; from (H7200) ra'ah and (H3050) Yahh; seen of Jah; Morijah, a hill in Palestine -- Moriah. see HEBREW (H7200) ra'ah see HEBREW (H3050) Yahh "
h,4180,מוֹרָשׁ,Noun Masculine,morash,(mo-rawsh'),a possession,"possession, thought ","From (H3423) yarash; a possession; figuratively, delight -- possession, thought. see HEBREW (H3423) yarash "
h,4181,מוֹרָשָׁה,Noun Feminine,morashah,(mo-raw-shaw'),a possession,"heritage, inheritance, possession ","Feminine of (H4180) mowrash; a possession -- heritage, inheritance, possession. see HEBREW (H4180) mowrash "
h,4182,מוֹרֶשֶׁת גַּת,Proper Name Location,Moresheth Gath,(mo-reh'-sheth gath),"possession, a place near Gath",Moresheth-gath ,"From (H3423) yarash and (H1661) Gath; possession of Gath; Moresheth-Gath, a place in Palestine -- Moresheth-gath. see HEBREW (H3423) yarash see HEBREW (H1661) Gath "
h,4183,מוֹרַשְׁתִּי,Adjective,Morashti,(mo-rash-tee'),inhab. of Moresheth-gath,Morashthite ,Patrial from (H4182) Mowresheth Gath; a Morashtite or inhabitant of Moresheth-Gath -- Morashthite. see HEBREW (H4182) Mowresheth Gath
h,4184,מוּשׁ,Verb,mush,(moosh),to feel,"feel, handle ","A primitive root; to touch -- feel, handle. "
h,4185,מוּשׁ,Verb,mush,(moosh),"to depart, remove","cease, depart, go back, remove, take away ","A primitive root (perhaps rather the same as (H4184) muwsh through the idea of receding by contact); to withdraw (both literally and figuratively, whether intransitive or transitive) -- cease, depart, go back, remove, take away. see HEBREW (H4184) muwsh "
h,4186,מוֹשָׁב,Noun Masculine,moshab,(mo-shawb'),"a seat, assembly, dwelling place, dwelling, dwellers","assembly, dwell in, dwelling-place, wherein that dwelt in, inhabited place, seat","Or moshab {mo-shawb'}; from (H3427) yashab; a seat; figuratively, a site; abstractly, a session; by extension an abode (the place or the time); by implication, population -- assembly, dwell in, dwelling(-place), wherein (that) dwelt (in), inhabited place, seat, sitting, situation, sojourning. see HEBREW (H3427) yashab "
